"","SRR8207881","SRR8207882","SRR8207883","SRR8207884","SRR8207885","SRR8207886","SRR8207887","SRR8207888","SRR8207889","SRR8207890"
"PTRH2",8.12317572867577,9.09168439508532,8.04452689448552,8.89785494127507,8.03511735802646,7.95636597376829,7.19815862750773,7.21660459233398,7.39801958495233,7.5735036683095
"TAF4B",8.78572659916182,9.12332266380603,9.50343010009365,9.28430147836689,8.39621436371433,7.39609128755241,7.80030087946774,8.33323618886263,8.45595747704303,8.12156611649896
"GNAL",5.66218619324352,3.71698814712981,4.80129422463849,4.72972209327201,4.55247285820522,5.58161649261606,5.93309629354602,8.79547384857067,6.17747037214861,7.76899084824856
"NPC1",10.3294650041512,9.83075910458196,9.51238406459415,9.60326623101932,10.0858261193069,10.764104526854,10.9587854576188,10.8754278364675,11.1744884650872,10.8517289715946
"WRAP53",7.86650833359952,8.39227830229146,8.28969630394741,8.4644921925661,7.75349708321272,7.38079747993109,7.28791039712092,7.18296943085138,7.23532655531115,6.93339221919484
"SAT2",8.95738478208113,9.7228156900148,8.48651707908043,9.57173640873996,9.2597349363723,8.52099456107117,8.04146787939857,8.41837742533606,8.24897246070151,8.21142047941175
"ASGR1",7.60205516250171,8.97545093598016,6.83166785858319,8.54735153533684,7.68578122005489,7.06715917624833,6.45578999809195,5.92931897582108,6.25293282101515,6.17515414973919
"TP53",10.5986267509225,11.0509433288483,10.6106579555329,11.5524976625352,10.6006195091074,10.0274195534088,9.59753892434625,10.0684749038225,9.88511049609018,9.70417395048383
"ANAPC11",8.02144897328588,9.44871243098416,8.32559181012851,8.24424731885535,7.675477195828,7.00409137692959,6.68892769203737,6.61587236834089,6.81484032904749,6.26708584636097
"RNF165",6.99210060697429,5.92029380651525,6.6736479098982,6.80745079136037,7.0466618555024,7.93274531525625,7.68100909397813,8.21575415895266,8.76723789859212,8.65286143283655
"IGFBP4",6.3852626611111,7.03699547255738,7.37756228320469,6.75083178681634,6.49109650501992,5.74456875194905,5.8121183206213,5.97895999086105,6.02891440167485,5.46311651610819
"CACNA1A",6.86605986875783,6.24329495051168,6.41285698007975,6.81318284951499,6.48686409273546,7.66206188342889,7.68368022926567,7.35222457415567,7.44695491447658,7.51417030193374
"BRD4",10.4463276000067,9.93485735550039,10.4470785268627,10.1890685058413,11.3195133025397,11.7532820082625,11.690782967289,11.497827401446,11.2633316713141,11.6903768377159
"SLC39A3",8.50014507017644,8.91730379901083,9.54439725698343,9.16773359351765,8.21512598098087,7.75574195205708,7.84209612379421,7.76222230881577,7.49893567861924,6.94398339519634
"ZIM3",3.0627542887002,3.0627542887002,3.72917376798962,3.74951781980086,3.0627542887002,4.39432635935304,4.50267845586618,3.95681259549757,3.78781605274675,4.11386593184153
"PFKL",11.2714869313896,11.588586874355,11.623215555149,11.9467060650214,11.3121001976041,10.7888748509122,10.3988234444822,10.4834923533107,10.5930211894816,10.1572718568056
"COL6A2",7.74426281008467,7.64847359077754,7.9219959192892,8.19963318691937,7.69301140716796,8.64307491094182,9.32478839831298,8.93829602591483,8.95095164521678,8.86709023273257
"EMP3",11.5505747288115,11.8378546681667,11.1305047325279,12.2715817452726,10.8376218484526,10.5884674293312,10.052171376707,10.1828093218309,10.1549766810638,9.94041744513664
"WTIP",7.09724938170479,6.0192911677089,7.34596215765049,7.36946500506344,7.21410023266383,8.18324085921689,7.87819999838398,8.04896686848582,8.3714943386934,8.34430537355826
"CACNG8",4.45661895647321,3.0627542887002,4.68673255831846,3.90121844375761,4.57793875717607,6.24531749012686,5.02784593223258,4.90165991001566,5.56901407639166,5.80869434438001
"PSMB6",9.17747829000585,10.1633610911415,9.15358020360885,9.58390262836965,9.16243830425535,8.57494211455425,8.09421440740838,8.45251199694632,8.13259191453737,8.21374216750449
"RPS11",12.7728629385982,13.8271978584902,13.2870322575521,13.3197970512626,12.9581456245589,12.0746530148455,11.9369951129726,12.2594139833827,11.9723866916181,11.874834283472
"RPL13A",14.7504358642047,16.261755576345,15.8486639861322,15.2916215463929,14.8884533408394,13.816998988766,13.8297109511537,13.9948183455932,13.8849082833332,13.4496736850341
"CTU1",5.80511504657778,7.28072734462344,6.32925516748831,7.4145162789351,6.61797318614801,5.94063783188781,6.00595574749573,5.89939020081121,5.97983887579297,5.6118916173779
"NOSIP",10.2067895995755,11.8152404451258,11.5217833185893,11.1549107412284,10.4162466195888,9.59703497451879,9.68346724654563,9.52682165159856,9.57336896403567,9.0834702587825
"RCN3",5.84590023218855,5.28046715948007,5.74424849682523,6.20465338523897,7.39663633763146,8.53949420129774,8.10294531286161,7.38523314112799,6.76328586644381,8.08433586463779
"SLC2A5",7.57147059042051,6.11541652321206,8.54120343155246,7.22331097595778,7.49432425882515,6.69615515701573,6.63152996357767,6.32710160542442,6.65085945193086,6.05609613351585
"CFAP74",5.60751218112812,5.50829473360238,5.22838262131064,6.10374518190826,5.61130145308861,6.57936784159366,6.22218252366898,6.53830412209846,6.55890379210356,6.78809025606435
"PRDM16",3.44253332936342,3.0627542887002,3.0627542887002,3.41149457078569,3.47848878749932,3.0627542887002,5.72623116353959,4.61951650457933,3.46943250485179,3.0627542887002
"MYOM3",3.7945319610605,3.0627542887002,3.0627542887002,3.0627542887002,3.0627542887002,4.69910785652551,4.26859455743435,3.85670509190134,3.84549688457535,4.10247184975632
"ZNF593",6.83515554489448,8.32906942708715,7.43267509955801,7.94615432523667,6.8291427552855,5.70393544244216,5.44960018570803,5.69462442220549,5.38547971980022,5.42610857230435
"EVA1B",6.11221396223175,7.11655215109987,6.83912670503687,7.1197530468914,6.18659847720162,5.85046340935335,5.37321078536128,5.27982027654618,5.00681975090163,5.22637700199029
"ITGB3BP",7.84261871890333,8.5267120518551,8.2949986627504,7.94782898313193,7.22830278431475,6.70123865633354,6.98767420845076,7.09042201355914,7.02087109010381,6.99859345919755
"PRKACB",12.1439603277852,13.2216192573758,12.4762558116957,12.4638085736493,11.5816457509277,9.88059330676054,10.4155774653233,10.9363246259623,11.1001103966203,10.8336738322823
"PIGK",10.1101019557447,10.1761346520284,9.52252879619052,9.86771965654739,9.19074273147005,7.73537146468543,8.74266727324389,9.09685632194297,9.04933670805994,9.08289591504552
"KIF2C",5.00470705117286,6.73777453808101,7.21481796746148,6.13899188226802,5.45977989102109,5.72418819514682,4.37092395686347,4.08109029811308,4.71880538365647,5.5589363849296
"PTPRF",5.95721272149777,5.79288351018105,6.53435900219749,6.08317449283857,6.37328468160972,7.35203847865999,7.31521357692965,7.24519503478219,7.00480413998793,7.54540413218863
"ITGA10",4.97754148048255,4.90248942050948,3.0627542887002,5.15377945516915,4.70997507872607,5.98293418981777,6.39966115914473,5.74486845283673,5.86865731779877,6.30188304945144
"NME7",7.89868404674186,8.55496013689514,8.1679396578031,7.60013596029486,7.3560296905401,6.79916653555887,7.40521397298327,7.18677337260821,7.08791026157747,6.73558719379749
"CREG1",10.6683906699804,10.4031809875625,9.81668611124186,11.1273230416473,10.7152960118826,9.80755162272474,9.21353822667374,9.33165306204165,9.33627008709245,9.51766751696191
"GPA33",7.69835823056184,8.42302602292611,8.88096921229034,7.4281768528449,7.43066460203808,7.22927440237431,6.89225123094965,7.1377975701636,7.18084340176271,6.70798042168261
"TBX19",6.23695696106423,6.35874793127989,6.21001574363909,6.27592245066205,6.39985061109198,7.5470170618529,6.87446401892713,7.0411602439342,7.07380084956424,7.14795142916476
"ADCY10",3.62267198764013,3.0627542887002,3.0627542887002,3.0627542887002,4.58420673913056,4.89041972915314,4.43091779850199,4.51009466841797,3.90266916389632,4.82893698768986
"NUF2",5.34011239421798,6.98920390170228,6.00581976471797,5.91987062335844,4.76392004413692,4.14987876662266,4.17368475895486,4.2819291131189,5.09771041835684,4.76202189626876
"SDHC",10.4426304665608,11.0949883741894,10.4062129763863,10.8357342655864,10.0098690088777,9.60463415777047,9.47767971149796,9.58600797864292,9.25514840719138,9.43508216665362
"NR1I3",4.66005164068684,3.67949831637347,4.63614984727089,4.61073309783811,4.85061367545408,5.47897488583068,5.62344073846993,5.75246592545285,5.43568828172744,5.68026763118624
"MRPL24",6.51893791050513,8.29038992341807,7.42643227922515,7.63159810906765,7.1034311833268,6.34536953834946,6.6297380704416,6.89380212406433,6.95047258344983,6.04842505427033
"CRABP2",4.05519388473621,3.0627542887002,3.0627542887002,3.8108703400646,3.68238937652538,4.82779961749548,4.75004446696763,5.10021131050454,4.59778264824862,4.76414887151725
"RGL1",7.59101360856449,7.72014660753361,6.57691766655773,9.25711032633182,7.57577828780763,7.23724179615033,6.39664681098687,6.84216325985874,6.50752615908937,6.37091741624659
"LYPLAL1",9.73377628046917,9.88756585073697,9.73817126209277,10.2686394798754,9.08311804214043,6.22594460509696,6.33588670215597,7.24506780004541,7.38694092584649,7.54187489150966
"CTSK",7.0839545280694,5.69252166808755,6.28525484020906,6.05047196673517,7.09505917497835,7.84870798523812,7.78286805291126,7.52073419904905,7.85085621905496,7.4919246330275
"ANP32E",10.6589304293154,11.2953812815681,10.6688626278144,10.6671677615546,10.26232556687,9.17058243863387,9.68570241638718,9.67331492805247,9.84835917647826,9.86870508581648
"OAZ3",5.29650603454965,6.61788363363593,4.47163425391381,6.10042634993058,4.89459893402121,4.73954187795271,4.89305214065153,4.7495359807404,4.68373392599857,4.73908482431235
"SNAPIN",9.16891563778615,9.85679431614415,9.12631615404122,9.39073164992843,9.16577551179829,8.74023711057118,8.24059839395131,8.2766673282075,8.10435092140268,8.33154496029844
"SLC39A1",9.93695594556895,10.7219681615902,9.88764122014829,10.8093745535077,10.0308038181703,9.83441071793713,9.07840361794111,9.10794237800175,8.90355093006117,9.29425128895362
"HAX1",9.96891956963271,10.9702334484687,10.1986271187018,10.528142531181,9.83972115312561,9.31931162736197,9.20991910576708,9.40568814209042,9.14429903594995,9.14264370043381
"AQP10",6.43252967179561,6.10737930846744,7.15330413278723,6.48865755858263,5.91164516624271,4.20145802674424,3.97059792500982,5.16462563517128,4.58370595461187,3.75148657809913
"SRP9",11.3866287010237,11.8029465215765,11.2809721003051,11.3910450381557,11.0728055372685,9.92912040857622,10.1009296609776,10.3035863909002,10.5621201645675,10.1079953352589
"PSEN2",7.12136717755016,8.12390729941535,8.3064614858536,8.08245812516061,7.46575019176266,7.03011141765433,6.48946067820176,7.05121263644406,6.62364336158092,6.82667239712792
"EPHX1",7.40397379616084,8.10787967780639,6.58034834964956,7.79644030294599,7.21389067353835,6.30985489927571,6.46303335838478,6.04289882011213,6.3011406864477,5.98705136286775
"SOX13",6.76719419256481,6.66628337440938,6.84008890013726,6.69229580356721,7.00487517517595,7.8699636189141,7.56181904990285,8.46589176769614,8.32838997225077,8.23420420668846
"ETNK2",4.62678428027962,6.35514908255535,4.72001896947867,5.54778881878672,5.3911509630119,4.17019782258479,4.24659310132999,4.81255132413676,4.74790311658022,4.68538207485784
"PLEKHA6",4.55519287673164,4.142836682411,4.27966909366656,4.45149120889193,4.44030289935274,5.27685499593895,4.67985320413914,5.75994330668243,6.65740860414534,3.99914257772655
"RHOB",11.9680424443101,11.6744079548763,11.6844261099992,13.1754807959842,12.0743301997763,11.6438646454432,11.5472927936113,11.1573327593391,10.051274210948,11.0993658728399
"CALM2",13.1918569260707,13.6576610899788,12.6362697525526,13.5540811156645,13.0223160099796,11.810623716718,11.6555009846694,11.9386314789766,11.7476201013717,12.212976121202
"CHAC2",4.38815007851207,5.60227302688112,5.53300745974741,5.69724212284361,4.50662637970944,4.08380108019236,3.80612907532113,4.2027270238729,4.19591206657871,4.11391552093648
"ETAA1",8.96678239793096,9.66727172779212,9.23934229417029,9.43110733235553,8.54866645029527,6.12527578229391,7.00184618006123,7.30690742258965,7.35483058112747,7.70202571920242
"SNRPG",8.90990258075109,9.91687721169965,8.86892336753061,9.31462634674874,8.6827755030804,7.77595720548477,7.89266521277772,8.5159216206204,7.88207399673517,8.24575968048864
"MEIS1",6.90901809013346,7.77283557723983,9.08673843734398,8.05407288476182,5.92354418385191,5.49774567805212,5.99127375286414,6.05255495878088,5.85917750868155,6.27171024628449
"TPRKB",6.69309953993904,8.08433078653198,7.42191250842917,7.19927516928479,7.54288318927613,6.07610621089473,6.29210440034979,6.44988574661653,6.38614270621154,6.42729372893156
"TMEM177",6.48145843302029,7.41630250373673,7.29054898225937,6.52987885400692,6.67978579878684,5.85174695678283,5.99723284943647,6.20981436913603,5.97433621389949,5.49325742783301
"FBLN7",6.62881091353548,5.99255556963144,7.62523238871156,6.32409389727078,6.73828411355349,5.54471685997599,6.00506170054742,5.77846741061576,6.20843076718533,5.62292900501421
"LNPK",10.272264192062,10.6080921316802,10.746454660195,11.0672810169906,10.3410241587751,8.26981407098105,9.0434177918881,9.1962173609281,9.26938806788189,9.59502264708388
"PHOSPHO2",5.9700561830178,5.76578104483586,5.79512642998071,5.78387737337348,5.75772139347093,4.16988173044269,4.42806246365986,4.94138798723389,4.92369623796413,4.68520920203576
"UNC80",7.60383405806833,6.16669104041539,6.81162371876724,7.65807100455781,7.32171485366102,8.54296892017469,8.53544754948484,8.33955354232468,8.53510715107001,8.86239906330743
"SPAG16",7.48658096065873,7.79222998805896,7.75906832352984,7.30393006510645,6.64210754506575,4.51626715494891,4.56446758261222,5.35775422747837,5.25429284903504,5.21174518169751
"NYAP2",5.8365967628778,4.29270556310729,5.05638509241173,5.29444387921262,5.34772164608753,6.40483858920018,6.40482815742178,6.00210124215066,6.06975070979304,6.35345395013498
"RHBDD1",10.4428046309796,10.8035375541794,11.2959865443539,10.6000676640986,9.60386133249278,9.521374957584,9.21962017111685,9.56113608064478,9.55081889463602,9.55147871379658
"HES6",4.63562306260367,6.11076385886133,4.72441470318259,5.3293729573355,4.78784393609538,4.53855814383266,4.27883905189621,4.42716942236987,4.27797478834905,4.41061793950524
"ESPNL",4.04699668608986,3.86464409778904,5.45513009678479,4.92211686967787,4.25214809140329,3.54452276291368,3.62374219455443,4.35382815599434,3.0627542887002,3.54693854546182
"GADL1",4.71359125558846,4.199460295814,4.36184015274473,4.47756367885928,4.69689809670623,5.55134093460571,5.5495995945113,5.59944127526012,5.50133959435882,5.25059047232651
"POMGNT2",6.87611475736131,7.58625939871716,7.34865275926754,7.13314533773915,6.67188071365381,5.6876609656815,6.2391162901275,6.47455421152442,6.25270169899776,6.11415925478067
"CTDSPL",9.27367658584021,9.09503619926652,10.5195083819158,8.85452282246085,9.04946941468174,7.28882880865535,7.91722794017323,8.52001642221279,8.09320072405876,8.51424860071225
"RPL32",13.7661328442102,15.0485851386047,14.4484204718108,14.0600371651344,14.0127487743644,13.0861040949495,13.0018175580122,13.2564345916603,13.0489653141698,12.8546824923452
"IL17RD",7.41608971380612,6.21627713482864,7.47720120294449,7.53664039978059,7.0425703222339,8.55842468760397,8.4157095143523,8.18113462883938,8.00638358974711,8.23179121733142
"ARL6IP5",12.4221658928898,12.7748867921486,12.5991424856996,12.5094821077912,12.6505699152003,11.5043430545403,11.0880145387637,11.3129553606019,11.3398684477228,11.4173348891489
"COL8A1",7.92346996858356,7.03058883350905,6.86856875321154,7.1278306071195,7.59970066662104,8.56658156838556,9.00548466818259,8.32470891873277,8.53180689714872,9.05721654272673
"MED12L",9.69359582642305,8.59845162140845,10.5441989784171,9.35486381128962,6.94427031690317,6.77395704854253,6.81930101638425,6.81352854251387,6.63802743788586,5.68667864963248
"TRPC1",7.23142998938829,7.97578108201575,7.9172346247958,6.08376907819461,6.22443145966564,4.7813728060585,6.29532363961688,6.33455002029925,6.57522856847111,6.61771303840737
"LPP",11.3746329790533,10.715838293007,10.4525169343263,11.0118659812986,11.0802286911334,12.307852435191,11.8927710317099,11.961413809556,11.8911558198722,12.3871275686218
"EAF2",9.04669622074459,9.19018478713741,8.99405272762758,9.3387023828191,8.46105318199631,6.77389773891361,6.27762690635896,7.54962281049224,6.88094554463771,7.63434677068796
"TM4SF19",6.17889677221589,5.18977120106593,4.54989057699161,5.96966088812016,5.82744146909336,6.82035212980954,6.76498662404155,7.20526531379399,7.23184727096338,6.98287399125513
"SNCA",8.11955355205772,8.36876729520533,9.98320243138416,8.60961817350057,8.35804890630314,7.39450806921454,7.72719538537396,7.82016544083227,7.48241254419838,8.409144906873
"CISD2",8.75376404847587,8.97054693661812,9.00432829884118,8.91807981459635,8.39834754484449,7.34819631518829,7.77681628915294,8.40550343424518,7.34034841686691,8.02770724715417
"CCNA2",5.70045009257477,6.84576315877567,7.60184861779158,7.00179064676346,5.89373229384898,5.55105070386737,5.31557198578167,5.16018705676954,5.43030963747726,5.295831205873
"METTL14",9.71965176695924,10.8915294965938,9.43323577064589,9.92097458691535,9.39964948894375,8.32251503137475,8.73732834560565,8.8125915071897,9.29075359896314,8.55563494173444
"MARCHF1",12.5599876674897,12.8491807219001,11.455874340856,13.1461725602379,12.0306546389803,11.1446969802769,10.70420907633,10.7993970431395,10.9456662456282,11.1794343860679
"PDGFC",8.60938258987415,8.26437574797373,8.27659617786846,8.5321575090118,8.4981439768833,7.52633388180811,6.6024078152701,7.73311986552245,7.50902578120836,7.22584118973509
"GLRA3",3.95930404289265,3.0627542887002,6.80153637666743,5.41405616137653,4.28103241312311,3.0627542887002,3.92177660906996,3.66537749124415,4.23460151621873,4.15381676153006
"CRHBP",3.4742227063982,3.0627542887002,3.63321847372412,3.64880951929723,4.18831581021745,5.14051941073925,5.08920950676981,3.94166974896313,4.41518656510083,3.84604018787745
"GIN1",8.247542967168,10.0661603370106,8.57342236424189,9.15183418634451,7.85852794921921,6.94726151692359,6.42989852896807,7.64988254370455,7.60296890656562,7.38447544025875
"PPIP5K2",12.3335652615152,13.0891222355904,11.0623685208982,12.5104159429603,11.7459951036282,9.34687863740931,10.4314493472086,11.1970585229423,11.326986024174,11.4753796350057
"COMMD10",9.33210693343162,10.1220141759266,9.31778100017237,9.37941417121949,8.63988296428025,8.12661872943821,8.25093231988398,8.27748031006085,8.81994910142472,8.278301669277
"ARHGAP26",11.8270553341295,11.0512265804794,11.2357408881165,12.1057016463225,12.4836590208756,13.6789853787513,13.548958989233,12.9606861858603,12.4069331167003,13.3462139454955
"FAM50B",6.71197092013012,7.85418376274751,6.81002199712728,7.25090748642735,6.71569484128885,6.2297501040604,6.41932437417696,6.28829703113651,6.11544232611402,6.35851373749227
"GFOD1",9.06034123942984,8.62224181496964,8.54458031894931,8.72642587786112,9.28393467755945,10.090712367148,9.53680788713284,10.1494663934815,10.4049165814355,10.0945986629195
"HIGD2A",9.12804396885718,9.58221084944583,9.08041051035186,9.61155121791667,9.36120419059617,8.55608503492484,8.0493414828745,8.30590616692365,8.10040707499311,8.01227329860351
"FAM193B",9.08271237541416,8.65353684460848,9.47285326137677,8.5889583295768,10.0219133547785,10.8191803428445,10.3857637419124,10.0598145529606,10.2212698098127,10.1996956363141
"ABT1",10.0120683817905,10.5538147726461,10.3499195609346,10.4909625738968,10.0819430842877,9.17445788564356,9.16987280166659,9.4045508896681,9.48166795333953,9.03143947576989
"DAAM2",5.46183840143347,5.65845717711838,6.21012442156868,5.33468552904289,5.36690429338753,6.92311552735822,9.05570302552736,7.54621923356083,5.62291287344462,6.42465441716019
"LGSN",3.74495018152825,3.0627542887002,3.0627542887002,3.46527487184572,3.71069757924976,3.49035729309308,3.88846978646764,5.718453560486,3.48711015668261,4.79347049087374
"SCUBE3",4.01144763667855,3.0627542887002,4.28186200955758,4.40255340551319,4.5127990704513,5.44303603269336,4.97334060025484,5.45721760467786,5.30982348298967,5.33977955979152
"PHIP",12.9496961743618,13.2996903498492,12.6828806717105,13.1363891299666,12.0848255227563,11.2392530014578,11.6932212413858,11.734421508364,11.6248944931636,12.096406868931
"FAXC",7.63573703354423,6.72653707860334,7.1297671601816,7.08976189297302,7.21390834205358,8.38539572247364,8.39626807854183,8.31821468509357,8.30462313230638,8.45339220595002
"ARHGAP18",10.2764769855496,10.0807485337725,10.2972097654886,10.4663791634022,9.85551298004995,8.73248996274511,8.96890650625926,9.56455530911663,9.42904468294101,9.24439828977584
"ABRACL",9.1529281653395,9.8303548894922,8.75666602001897,9.33759279810823,9.08938557621383,7.43632398257788,7.55102738114816,8.33212743627802,7.96411848529629,8.00909276691436
"TIAM2",6.40536646481467,7.73574265788075,5.75908932887983,7.41646406646973,7.75015759248353,8.21354894319472,8.9549901152334,7.99312384223921,8.01608404222015,7.97336811707361
"ARMT1",8.88333826428588,10.0310548466822,8.81465396110597,9.34850426040608,8.86726652373967,7.95337405764265,7.73146278626542,7.52918643117111,7.52469617777004,8.0190553898155
"C7orf50",8.98420167695262,9.58121419329274,9.32248005848849,9.79402901375529,8.71827293627349,8.05341175832745,7.93756705525432,7.89011518871257,7.89032074132034,7.51418785135269
"CREB5",10.2637862049271,9.50861250860838,9.7216703412088,11.150917713,11.6747508065154,12.5170373691808,12.4858117588462,11.8769864772533,10.4990779321026,12.7560685210521
"ZNF92",9.81836874745122,10.4632665561664,10.2336332545712,10.4935802350642,8.8910626262911,5.60144142353607,6.86400275149202,7.52727370945157,7.52903272203903,7.5074991537663
"AGBL3",5.59837797181772,6.4545864378859,6.57689269059206,5.56122480089267,6.35592469338436,4.50647190260671,4.71767928412043,4.51008602080566,4.5769792655045,5.78443505495463
"TMEM140",8.95371528119456,8.74204273512822,10.365868050266,10.7442805678457,9.9935768892494,11.8894185114533,11.078926895636,10.6030680077716,9.64217057529984,11.2856922492381
"DENND2A",6.28021088784198,4.7308782476405,5.6091606074962,5.64662594493917,5.41094106374226,6.72214882709397,6.79374204526522,6.59603007036238,6.86334895530854,6.82630189316906
"NDUFB11",9.33262983774826,10.1795636251319,8.91175216903236,9.91719333353357,9.47130754047107,8.6290621445706,8.26857671518415,8.59999087880924,8.21308893562192,8.12482641439901
"TAF1",10.8512734558602,10.0335188483377,9.74460862826613,10.1521691390697,10.3924044656919,11.3769632880197,11.2092651011317,11.3688317040443,11.5171889161306,11.5223266268567
"EBP",8.52436271639266,10.1434000893141,9.07073088505035,9.04927038223869,8.65292852397943,8.03998707074167,8.32248287053058,8.52106345319006,8.09732235065804,7.97234913495763
"FRMPD3",6.75517100669396,6.25213028580123,4.77731356692653,5.05563359488823,6.31928940701944,7.02394468761914,7.78406268835631,7.5675516886697,7.84473129603408,7.20976361655392
"RPL10",14.9072955486663,16.0413321882933,15.655929913409,15.291934973923,14.7899005137069,13.7532139043997,13.8073243425244,13.8261912334687,13.9002878275482,13.4118896131026
"GNRH1",5.41569115794555,5.75816660048408,4.73008164439229,5.53161627017525,5.97335789444468,5.65847881291731,6.46896819349062,6.11981129900409,6.85054650034711,6.62451655703888
"DOK2",10.9753741218405,11.5035409649414,10.5803441257004,11.7409097988175,10.5070492514078,10.3983013219115,9.65820642604601,9.89498174622027,9.82150876153914,9.60178169507526
"DOCK5",11.5777869504399,9.98752003464603,11.1783342866095,11.7775625454418,12.6184845249175,13.902160493563,13.6103550243037,12.9591695994463,12.1795211683917,13.3063380755742
"DNAJC5B",4.91778099449729,4.16507772852631,3.80165373860792,4.1273701379616,4.44711985411886,5.29043001753437,5.87076266170048,5.07173829263159,5.26965340027993,4.46830845756886
"MRPS28",7.37610185723299,8.17870145909862,7.70281376610824,7.69206385128677,7.00047069505889,6.02577881417557,6.24872458906281,7.12147873636404,6.97228952745189,6.97610829078101
"LACTB2",7.14433862707526,8.33793091774345,7.46115853154528,8.06109043069389,7.22545555424755,6.21455905960981,6.12666517671443,5.71733514882461,6.3186829401705,6.66975159749013
"SLC26A7",4.24132050396568,5.97933620515433,6.30591424854489,3.74674520923866,4.31605008182638,3.57918758192291,3.64170005803595,3.75645535635162,3.99643503133997,4.47050554172014
"POLR2K",9.15831988777025,9.85735917881555,8.95004182686922,9.56565842781189,8.93346714310596,7.19054059827927,7.68907629735145,7.87106270171174,7.86054827030585,8.13535537167161
"TATDN1",8.24707922843426,8.76487667466317,8.13479958818203,8.25447408508897,7.72030535422995,6.04848014581303,6.53490504678434,7.1927764073418,7.16926190522546,7.01845126022893
"SLC39A4",6.78602699821583,7.64926818402232,7.19863252099027,6.68133435226782,6.3624213182256,5.95155036341809,5.07541063594638,6.35605203668349,5.38649794496778,5.13029808867383
"NAPRT",8.75776345166154,10.0529397849764,9.10057191466628,10.3660209040329,9.6667712841094,9.19939702749514,7.40540149191482,9.02812677171462,6.94038208246792,8.0543818159874
"C9orf72",12.2102047462268,12.9208515267723,11.3315851107166,13.1599292588501,11.9934901684993,11.1932321732039,10.9323722500388,11.2150835447221,10.5787570460659,11.6182080563604
"ZCCHC7",10.0551327177719,10.6748090675207,10.1570965964774,10.4148129475998,9.65542695326151,8.59397487465404,8.98529550793095,9.37331016784217,9.30521816383617,9.29313095303739
"NR6A1",6.92490586570116,5.84895413765605,6.77573108904319,7.52855074545138,7.08081084268848,8.62704853980368,8.24577461499299,7.75355973081411,7.37227701528429,7.83522477973606
"WDR31",6.80119302854968,6.29011303299569,6.42002680338961,6.43465223998154,6.83571768612277,7.52794319850689,7.68714792672849,7.43017000467955,7.40159132139083,7.26945629404945
"SURF1",8.91131396858626,9.62246395290367,8.71645442008684,9.31732750353939,8.99575527566188,8.51276956262777,8.09714327379225,8.13773526740802,8.13667952093148,7.85577254822494
"RPL7A",14.343873953035,15.5026865207392,14.9997968870639,14.3702594474842,14.5724887980558,13.6670810188028,13.6106588070793,13.8952456839219,13.7327280582382,13.4758049953939
"PTGES2",8.82672138717001,10.0133945670094,8.79860078159168,9.26173093990594,8.55367050967765,8.56342691156066,7.88031274342304,8.19965507020877,8.16003247361063,8.19299769200751
"NTMT1",7.77045081994151,8.78115724010549,8.44090688314651,8.14476819032555,7.51224373580401,7.16649384271638,7.05662218267692,7.12714108286541,6.99517061396032,6.69992698662381
"LCN2",8.5471565359738,7.70021242423975,10.2272536165764,7.0492294109758,8.8297915344162,8.05733062363248,7.84291689173646,7.00980834731129,7.65019577515755,6.7716689127382
"HMCN2",5.06314089673198,5.58292771802044,5.46668223473728,5.42838960538706,4.94958402776882,6.49451725210076,6.22084526907135,5.75646190405671,6.14512666538074,6.03337621570268
"NOTCH1",10.6124081907965,10.1674195186469,11.5124031500694,11.7045972982215,12.4494940237736,13.099843343904,12.9445724101423,12.5438549563521,11.5851971107782,12.7055487635195
"PROSER2",6.59974768582192,4.96590023384103,6.95343150640344,7.25288111235549,6.23373630042573,4.63270462245334,5.34182365650038,5.59769675116976,5.72996419693475,5.09935769158369
"COMMD3",9.50905797741205,9.76919257091823,9.2084713369049,9.41066382053303,9.29077042206987,8.06389291376091,8.28766943479151,8.4861721408974,8.32328553895996,7.81561916315715
"MINDY3",10.6488137208895,11.0268091157397,10.272559287227,10.8669972402519,10.0432773673193,8.55936641713869,8.76112036376367,9.20138429972159,9.26404156668871,9.52630911485358
"TMEM236",6.22519289191495,5.74563158319336,6.35636963352635,6.06446499380325,6.18214305560683,7.15906177885279,7.28767948673098,6.73986589839477,7.18268928854823,6.95418305122275
"RSU1",11.2077769836678,10.8412081718618,12.0233662320544,11.4503314772258,10.8543932457275,10.3271949411631,10.0287588327771,10.6309276329852,9.84953056721005,10.0666030690425
"PARD3",7.06398002781385,5.70301709445314,8.36691156847311,7.76794773557816,6.43977753542584,5.65305052101952,5.32522956072371,6.75244105216611,6.28733749219381,5.74818731180998
"NPFFR1",5.72352528411794,5.34962949454319,5.33254344630093,5.58988510000178,5.75412134142536,7.07961896036581,7.10925766850487,6.38357784570507,6.56081084129246,7.03336431019292
"FUOM",7.2826830546711,7.72468834815671,6.63242194688824,7.7131885412949,6.52458257495919,6.49234847408986,5.88685070207442,5.5102715139417,5.84737140722145,5.8761507923735
"PAOX",6.79268658907919,5.17871565001964,6.83912314365778,7.55610537320843,7.39632722479173,5.82336141263152,4.929721175864,5.40090042375333,5.79000430834421,5.74115229188355
